word,syllables,count_syllables
01001010010,010-01-010-010,4
010010010,010-010-010,3
010010,010-010,2
010010010010,010-010-010-010,4
01001001010,010-010-01-010,4
010010010,010-010-010,3
01001001010,010-010-01-010,4
010010010010,010-010-010-010,4
01001001010,010-010-01-010,4
010010010010,010-010-010-010,4
01001001010,010-010-01-010,4
01001001010,010-010-01-010,4
0100101,010-01-01,3
01001001,010-010-01,3
0100100101010,010-010-01-01-010,5
010,010,1
01010,01-010,2
01010010,01-010-010,3
010101,01-01-01,3
01001010,010-01-010,3
01010010,01-010-010,3
01010010010,01-010-010-010,4
01001010,010-01-010,3
010010,010-010,2
010010010,010-010-010,3
01010,01-010,2
0101001,01-010-01,3
0101001,01-010-01,3
01001-01001,010-01-010-01,4
01001010010,010-01-010-010,4
01001010,010-01-010,3
01001010010,010-01-010-010,4
010010010,010-010-010,3
010010010010,010-010-010-010,4
01001010,010-01-010,3
0100101001,010-01-010-01,4
010010,010-010,2
0100100101,010-010-01-01,4
01001001010,010-010-01-010,4
010010010010,010-010-010-010,4
010010010,010-010-010,3
010010010,010-010-010,3
010010010,010-010-010,3
010010,010-010,2
010010010,010-010-010,3
0100101010,010-01-01-010,4
010010010,010-010-010,3
0100100101,010-010-01-01,4
01001001001010,010-010-010-01-010,5
0100100101,010-010-01-01,4
01001010,010-01-010,3
0100101001,010-01-010-01,4
0100101001,010-01-010-01,4
01001010010,010-01-010-010,4
01001010010,010-01-010-010,4
01001010010,010-01-010-010,4
01001010010010010,010-01-010-010-010-010,6
0100101001,010-01-010-01,4
0100101001010,010-01-010-01-010,5
01001010010,010-01-010-010,4
01001010,010-01-010,3
01001010010,010-01-010-010,4
0100101001010,010-01-010-01-010,5
0100100100,010-010-0100,3
01001001010010,010-010-01-010-010,5
010010010,010-010-010,3
010010010,010-010-010,3
010010010010,010-010-010-010,4
010010,010-010,2
010010010,010-010-010,3
010010010010,010-010-010-010,4
01001001001,010-010-010-01,4
0101-01001,01-01-010-01,4
0101-0100101010,01-01-010-01-01-010,6
0101-01001010,01-01-010-01-010,5
01010,01-010,2
01010010,01-010-010,3
0101001,01-010-01,3
01010010,01-010-010,3
0101001010,01-010-01-010,4
01010010,01-010-010,3
01010010010,01-010-010-010,4
0101001010,01-010-01-010,4
01010,01-010,2
01010010,01-010-010,3
01010010,01-010-010,3
0100,0100,1
010001,0100-01,2
0100010,0100-010,2
010010,010-010,2
0101001,01-010-01,3
01010,01-010,2
0101001,01-010-01,3
0101001010,01-010-01-010,4
01010010010,01-010-010-010,4
01010010,01-010-010,3
01010010010010,01-010-010-010-010,5
0101001010010,01-010-01-010-010,5
010100101,01-010-01-01,4
01010010,01-010-010,3
01001010,010-01-010,3
01001010010,010-01-010-010,4
010010010,010-010-010,3
01001001010010,010-010-01-010-010,5
01001001010,010-010-01-010,4
010010010010,010-010-010-010,4
01001010,010-01-010,3
01010,01-010,2
0101001,01-010-01,3
010010,010-010,2
01010,01-010,2
0101001010,01-010-01-010,4
01010010010,01-010-010-010,4
0101001010,01-010-01-010,4
01010010010,01-010-010-010,4
01010010,01-010-010,3
010101010,01-01-01-010,4
0101010010,01-01-010-010,4
0101010,01-01-010,3
01010010,01-010-010,3
0101001010,01-010-01-010,4
01010010010,01-010-010-010,4
01010010,01-010-010,3
010100010,01-0100-010,3
01010010,01-010-010,3
0101010,01-01-010,3
010101001,01-01-010-01,4
010101001010,01-01-010-01-010,5
0101010101,01-01-01-01-01,5
0101001010,01-01-001-010,4
01010010,01-01-0010,3
0101010,01-01-010,3
01010010101,01-010-01-01-01,5
01010010,01-010-010,3
010010010010,010-010-010-010,4
01001010,010-01-010,3
01001010010,010-01-010-010,4
010010010,010-010-010,3
01001001010010,010-010-01-010-010,5
01001001010,010-010-01-010,4
010010010010,010-010-010-010,4
01001010,010-01-010,3
010010,010-010,2
010010010,010-010-010,3
010,010,1
010-010,010-010,2
0101,01-01,2
01010101,01-01-01-01,4
0101001,01-010-01,3
0100101,010-01-01,3
0100101010,010-01-01-010,4
01001,010-01,2
010010101,010-01-01-01,4
01001010,010-01-010,3
0100101010,010-01-01-010,4
01001010,010-01-010,3
010010010,010-010-010,3
01001010,010-01-010,3
010010,010-010,2
0100100101,010-010-01-01,4
01001001,010-010-01,3
010010010,010-010-010,3
010010010,010-010-010,3
01001001010,010-010-01-010,4
0100100101010,010-010-01-01-010,5
01001010,010-01-010,3
01001010010,010-01-010-010,4
01001010010,010-01-010-010,4
0100101001010,010-01-010-01-010,5
01001010010010,010-01-010-010-010,5
0100101001,010-01-010-01,4
010010100100,010-01-010-0100,4
0101,01-01,2
01010010,01-010-010,3
0101010,01-01-010,3
01010,01-010,2
0101001,01-010-01,3
0101001010,01-010-01-010,4
0101001010,01-010-01-010,4
0101001010,01-010-01-010,4
01010010010,01-010-010-010,4
01010010,01-010-010,3
01010010010,01-010-010-010,4
01010010,01-010-010,3
0101001001,01-010-010-01,4
010100101,01-010-01-01,4
01010,01-010,2
01010010,01-010-010,3
01010010,01-010-010,3
01001010,010-01-010,3
01001-01001,010-01-010-01,4
01001-0101,010-01-01-01,4
01001-01001,010-01-010-01,4
01001001,010-010-01,3
010010-01010,010-010-01-010,4
0100100101010,010-010-01-01-010,5
01001001010,010-010-01-010,4
0100100,010-0100,2
010010001,010-0100-01,3
010010001010,010-0100-01-010,4
0100100010,010-0100-010,3
0100100101010,010-010-01-01-010,5
01001001010,010-010-01-010,4
010010,010-010,2
010010010,010-010-010,3
01001010010,010-01-010-010,4
01001010,010-01-010,3
010010010,010-010-010,3
01001010,010-01-010,3
0100101001,010-01-010-01,4
0100010,0100-010,2
0100010010,0100-010-010,3
0100010010,0100-010-010,3
0100010,0100-010,2
010010,010-010,2
010010010,010-010-010,3
0100010010,0100-010-010,3
01000100101,0100-010-01-01,4
010001010,0100-01-010,3
010010,010-010,2
01001001,010-010-01,3
010010010,010-010-010,3
0100,0100,1
0100010,0100-010,2
0100101,010-01-01,3
010,010,1
010-010,010-010,2
0101,01-01,2
0101-0101,01-01-01-01,4
0101010,01-01-010,3
010101001010,01-01-010-01-010,5
0101010010,01-01-010-010,4
0101010010,01-01-010-010,4
01010,01-010,2
0100100,010-0100,2
0100100,010-0100,2
0100101,010-01-01,3
01001010,010-01-010,3
010010,010-010,2
010010,010-010,2
01001010,010-01-010,3
01001,010-01,2
01001-0101001,010-01-01-010-01,5
01001-0101001,010-01-01-010-01,5
01001010,010-01-010,3
01001010,010-01-010,3
01001001,010-010-01,3
01001001,010-010-01,3
01001001010,010-010-01-010,4
0100101010,010-01-01-010,4
01001010,010-01-010,3
010010010101,010-010-01-01-01,5
01001010101001010,010-01-01-01-010-01-010,7
01001010,010-01-010,3
01001010010,010-01-010-010,4
01010-01010,01-010-01-010,4
01010010010,01-010-010-010,4
0101010,01-01-010,3
0101010010,01-01-010-010,4
0101001,01-010-01,3
01010010010,01-010-010-010,4
01010010,01-010-010,3
0101010,01-01-010,3
010101001,01-01-010-01,4
0101001,01-010-01,3
01010,01-010,2
0101001,01-010-01,3
01010010,01-010-010,3
01010,01-010,2
0101001,01-010-01,3
0101001010,01-010-01-010,4
010100101,01-010-01-01,4
0101001010010,01-010-01-010-010,5
01010,01-010,2
01010010,01-010-010,3
010010001,010-0100-01,3
01001001010,010-010-01-010,4
010010010,010-010-010,3
01001,010-01,2
0100101,010-01-01,3
0100101010,010-01-01-010,4
010010100,010-01-0100,3
01001001,010-010-01,3
010010,010-010,2
01001001010,010-010-01-010,4
010010010,010-010-010,3
01001010,010-01-010,3
010010,010-010,2
01001001,010-010-01,3
01001001010,010-010-01-010,4
01001,010-01,2
0100101010,010-01-01-010,4
01001010,010-01-010,3
0100101010,010-01-01-010,4
01001010010,010-01-010-010,4
01001010,010-01-010,3
010010101,010-01-01-01,4
010010,010-010,2
010010010,010-010-010,3
0101010,01-01-010,3
0101010,01-01-010,3
01010,01-010,2
01010-01010,01-010-01-010,4
0101001010,01-010-01-010,4
01010010010,01-010-010-010,4
0101010,01-01-010,3
0101001,01-010-01,3
0101010,01-01-010,3
0101010,01-01-010,3
010101001010,01-01-010-01-010,5
0101010010,01-01-010-010,4
010101001010010,01-01-010-01-010-010,6
0100100100,010-010-0100,3
010010101,010-01-01-01,4
0100100,010-0100,2
01001010,010-01-010,3
0100101001,010-01-010-01,4
0100101001010,010-01-010-01-010,5
01001010,010-01-010,3
01001010,010-01-010,3
0100101001,010-01-010-01,4
010010010,010-010-010,3
01001010,010-01-010,3
0100101001,010-01-010-01,4
01001010010,010-01-010-010,4
0100101001,010-01-010-01,4
0100101001010,010-01-010-01-010,5
010010100,010-01-0100,3
0100100,010-0100,2
010010010,010-010-010,3
010010101,010-01-01-01,4
01001010101,010-01-01-01-01,5
0100100101,010-010-01-01,4
010010101,010-01-01-01,4
01001010101,010-01-01-01-01,5
010010,010-010,2
01001010,010-01-010,3
010010010,010-010-010,3
010010010,010-010-010,3
01001010,010-01-010,3
010010,010-010,2
01001001,010-010-01,3
01001010,010-01-010,3
01001001,010-010-01,3
0100101001010,010-01-010-01-010,5
01010,01-010,2
01010-1010,01-010-1-010,4
0101001,01-010-01,3
01010010,01-010-010,3
0100101,010-01-01,3
010010,010-010,2
0100101,010-01-01,3
01001010010,010-01-010-010,4
010010010,010-010-010,3
010010010,010-010-010,3
01001010,010-01-010,3
01001,010-01,2
01010,01-010,2
010100101010,01-010-01-01-010,5
01010010010,01-010-010-010,4
01010,01-010,2
01010-01010,01-010-01-010,4
01010010,01-010-010,3
0101001010,01-010-01-010,4
01010,01-010,2
01010010,01-010-010,3
010,010,1
010-1001,010-10-01,3
010-0101,010-01-01,3
0101-0101,01-01-01-01,4
0101010010,01-01-010-010,4
0101010,01-01-010,3
0101010010,01-01-010-010,4
0101001-010010,01-010-01-010-010,5
0101010010,01-01-010-010,4
010101010,01-01-01-010,4
0101010010,01-01-010-010,4
01001010,010-01-010,3
01001010010,010-01-010-010,4
010010,010-010,2
0100101,010-01-01,3
0100101,010-01-01,3
01001010,010-01-010,3
01001,010-01,2
01001010,010-01-010,3
01001010,010-01-010,3
01001010010,010-01-010-010,4
01001-01001,010-01-010-01,4
01001010,010-01-010,3
010010010,010-010-010,3
01001001010,010-010-01-010,4
010010010010,010-010-010-010,4
01001001010,010-010-01-010,4
01001010,010-01-010,3
01001010,010-01-010,3
01001010010,010-01-010-010,4
01001010,010-01-010,3
0101010,01-01-010,3
01010010,01-010-010,3
01010,01-010,2
01010-0100,01-010-0100,3
01010010010,01-010-010-010,4
01010010010,01-010-010-010,4
010100101,01-010-01-01,4
01010001,01-0100-01,3
01010001,01-0100-01,3
01010,01-010,2
01010010,01-010-010,3
010010010,010-010-010,3
010010010010,010-010-010-010,4
010010,010-010,2
010010010,010-010-010,3
01001,010-01,2
010010,010-010,2
01001010,010-01-010,3
0100101,010-01-01,3
01001010,010-01-010,3
0100101010,010-01-01-010,4
010010,010-010,2
0100101,010-01-01,3
01001010,010-01-010,3
010010010010,010-010-010-010,4
01001010,010-01-010,3
01001010010,010-01-010-010,4
010010010,010-010-010,3
01001001010,010-010-01-010,4
010010010010,010-010-010-010,4
01001010,010-01-010,3
01001010010,010-01-010-010,4
01001010010010,010-01-010-010-010,5
0100101001,010-01-010-01,4
01001010,010-01-010,3
010010,010-010,2
01001010010,010-01-010-010,4
01001010,010-01-010,3
010010010,010-010-010,3
01001010010,010-01-010-010,4
0100101001,010-01-010-01,4
0100101001010,010-01-010-01-010,5
01001010,010-01-010,3
0100101001,010-01-010-01,4
0100101001010,010-01-010-01-010,5
010010,010-010,2
01001001,010-010-01,3
0101,01-01,2
0101-010010,01-01-010-010,4
0101010,01-01-010,3
010101,01-01-01,3
0101010,01-01-010,3
010101001,01-01-010-01,4
0101010,01-01-010,3
010101010,01-01-01-010,4
010101010010,01-01-01-010-010,5
010101010,01-01-01-010,4
0101010010,01-01-010-010,4
010101,01-01-01,3
01010101,01-01-01-01,4
0101010,01-01-010,3
0101010,01-01-010,3
010101010,01-01-01-010,4
0101010100101010,01-01-01-010-01-01-010,7
01010101001010010,01-01-01-010-01-010-010,7
010101010010010,01-01-01-010-010-010,6
010101010,01-01-01-010,4
01010,01-010,2
0101010,01-01-010,3
0101010,01-01-010,3
01010,01-010,2
001001010,0010-01-010,3
01-01,01-01,2
01001,010-01,2
01001-01001,010-01-010-01,4
0100101,010-01-01,3
0100101,010-01-01,3
01001010,010-01-010,3
010010,010-010,2
01010,01-010,2
0101-0101,01-01-01-01,4
01010,01-010,2
01010010,01-010-010,3
0101010,01-01-010,3
010010,010-010,2
01010,01-010,2
01010-01010,01-010-01-010,4
0101001010,01-010-01-010,4
01010010,01-010-010,3
0101001010,01-010-01-010,4
0101001010010,01-010-01-010-010,5
01010010010,01-010-010-010,4
0101001001010,01-010-010-01-010,5
01010010010010,01-010-010-010-010,5
0101001010,01-010-01-010,4
01010010010,01-010-010-010,4
01010010,01-010-010,3
0101,01-01,2
0101-1001,01-01-10-01,4
0101-100101010,01-01-10-01-01-010,6
0101-100101,01-01-10-01-01,5
0101-1001010,01-01-10-01-010,5
0101-0101010,01-01-01-01-010,5
0101-0101010010,01-01-01-01-010-010,6
010101,01-01-01,3
010101010,01-01-01-010,4
0101010,01-01-010,3
0101010010,01-01-010-010,4
010101010,01-01-01-010,4
0101010010,01-01-010-010,4
010101010,01-01-01-010,4
0101010,01-01-010,3
01010101,01-01-01-01,4
010010010,010-010-010,3
010010,010-010,2
0100100100,010-010-0100,3
010010010010010,010-010-01-0010-010,5
01001001010,010-010-01-010,4
010010010010,010-010-010-010,4
01001001010,010-010-01-010,4
01001001,010-010-01,3
01001001010,010-010-01-010,4
010010010,010-010-010,3
010010010010,010-010-010-010,4
0100,0100,1
01010,01-010,2
010100101010,01-010-01-01-010,5
01010010010,01-010-010-010,4
0101001,01-010-01,3
0101001010,01-010-01-010,4
01010010,01-010-010,3
010,010,1
010-010,010-010,2
0101,01-01,2
0101-010,01-01-010,3
0101010,01-01-010,3
0101010010,01-01-010-010,4
0101010,01-01-010,3
01010010,01-010-010,3
0101001010,01-010-01-010,4
01010010010,01-010-010-010,4
0101010,01-01-010,3
01010,01-010,2
0101001,01-010-01,3
01010010101,01-010-01-01-01,5
0101001010,01-010-01-010,4
0101001010,01-010-01-010,4
01010010010,01-010-010-010,4
01010010010,01-010-010-010,4
0101001001010,01-010-010-01-010,5
01010010010010,01-010-010-010-010,5
0101001010,01-010-01-010,4
01010010010,01-010-010-010,4
01010010,01-010-010,3
01010010,01-010-010,3
01010010,01-010-010,3
01010010010,01-010-010-010,4
01001,010-01,2
010010,010-010,2
01001010,010-01-010,3
010010,010-010,2
010010010,010-010-010,3
010010,010-010,2
010010-010010,010-010-010-010,4
0100101010,010-01-01-010,4
0100101010,010-01-01-010,4
01001010,010-01-010,3
0100101010,010-01-01-010,4
01001010010,010-01-010-010,4
01001010,010-01-010,3
0100,0100,1
0100-01010,0100-01-010,3
0100-0101001,0100-01-010-01,4
0100-01010010,0100-01-010-010,4
010010,010-010,2
01001001,010-010-01,3
010001,0100-01,2
010001010,0100-01-010,3
010001010,0100-01-010,3
010001010,0100-01-010,3
0100010010,0100-010-010,3
0100010,0100-010,2
0100010010,0100-010-010,3
010001010,0100-01-010,3
0100010010,0100-010-010,3
010001,0100-01,2
0100010,0100-010,2
0100010010,0100-010-010,3
0100010,0100-010,2
010001001,0100-010-01,3
0100010,0100-010,2
01001010,010-01-010,3
0100101,010-01-01,3
010010010,010-010-010,3
01001,010-01,2
01001001,010-010-01,3
010010010,010-010-010,3
010010,010-010,2
010010,010-010,2
010010,010-010,2
01001001,010-010-01,3
01001001010,010-010-01-010,4
010010,010-010,2
01010,01-010,2
01010-01010,01-010-01-010,4
01010010,01-010-010,3
01010010010,01-010-010-010,4
0101001001010,01-010-010-01-010,5
01010010,01-010-010,3
0101001010,01-010-01-010,4
01010010,01-010-010,3
01010010,01-010-010,3
01010010,01-010-010,3
0101001001,01-010-010-01,4
010101001,01-01-010-01,4
010101001,01-01-010-01,4
01010,01-010,2
01010-010,01-010-010,3
01010010010,01-010-010-010,4
01010,01-010,2
01010-01001,01-010-010-01,4
01010-0101,01-010-01-01,4
01010-0100010,01-010-0100-010,4
010100101,01-010-01-01,4
01010010,01-010-010,3
0101001001,01-010-010-01,4
01010010,01-010-010,3
0101001001,01-010-010-01,4
01010010,01-010-010,3
010100101,01-010-01-01,4
01010010,01-010-010,3
0101001010,01-010-01-010,4
01010010010,01-010-010-010,4
0101001001010,01-010-010-01-010,5
0101001,01-010-01,3
01010010,01-010-010,3
0101001-01010,01-010-01-01-010,5
01010010,01-010-010,3
01010010010,01-010-010-010,4
0100,0100,1
0100-0100,0100-0100,2
010011010,010-01-1-010,4
010010,010-010,2
01001001010,010-010-01-010,4
01001001010,010-010-01-010,4
010010010010,010-010-010-010,4
010010010,010-010-010,3
01001010,010-01-010,3
0100,0100,1
0100-0100,0100-0100,2
010010,010-010,2
01001001010,010-010-01-010,4
010010010010,010-010-010-010,4
01001001010,010-010-01-010,4
01001001010,010-010-01-010,4
010010010010,010-010-010-010,4
010010010,010-010-010,3
010010,010-010,2
01001001010,010-010-01-010,4
01010,01-010,2
01010010,01-010-010,3
01010010,01-010-010,3
010100,01-0100,2
0101001010,01-010-01-010,4
01010010010,01-010-010-010,4
0101001,01-010-01,3
01010010,01-010-010,3
01010010,01-010-010,3
0101001001,01-010-010-01,4
0101001001010,01-010-010-01-010,5
0101001001010,01-010-010-01-010,5
0101001001010010,01-010-010-01-010-010,6
01001001,010-010-01,3
01001001010,010-010-01-010,4
010,010,1
010-010,010-010,2
010-010,010-010,2
010101010,01-01-01-010,4
010101010,01-01-01-010,4
0101010010,01-01-010-010,4
0101010,01-01-010,3
010101001010,01-01-010-01-010,5
01010010,01-010-010,3
01010010,01-010-010,3
01001010,010-01-010,3
010010,010-010,2
01001001,010-010-01,3
010010,010-010,2
01001010,010-01-010,3
01001001010,010-010-01-010,4
010010,010-010,2
01010010,01-010-010,3
010010,010-010,2
010010-010010,010-010-010-010,4
01001001,010-010-01,3
01001001,010-010-01,3
0101001010,01-010-01-010,4
01001010,010-01-010,3
010010010,010-010-010,3
010010,010-010,2
010010010,010-010-010,3
01001010,010-01-010,3
010010010,010-010-010,3
01001,010-01,2
010010,010-010,2
01001010,010-01-010,3
010010,010-010,2
010010010,010-010-010,3
01010,01-010,2
01010-01010,01-010-01-010,4
01010,01-010,2
01010,01-010,2
01001010,010-01-010,3
010010010,010-010-010,3
01001010,010-01-010,3
01001,010-01,2
01001010,010-01-010,3
01001010,010-01-010,3
0100110,010-01-10,3
01001001,010-010-01,3
01001010,010-01-010,3
01001010,010-01-010,3
01001010,010-01-010,3
010010010,010-010-010,3
010010,010-010,2
01001010,010-01-010,3
01001010,010-01-010,3
0100101,010-01-01,3
010010,010-010,2
010010010,010-010-010,3
010010010,010-010-010,3
01010001,01-0100-01,3
01010001010,01-0100-01-010,4
01010001010,01-0100-01-010,4
01010001010,01-0100-01-010,4
0101000101010,01-0100-01-01-010,5
01010001010,01-0100-01-010,4
010010,010-010,2
010010010,010-010-010,3
010010,010-010,2
0100101,010-01-01,3
01001001,010-010-01,3
010010010,010-010-010,3
01001001010,010-010-01-010,4
010010010,010-010-010,3
01010010,01-010-010,3
01010010010,01-010-010-010,4
0101010,01-01-010,3
0100,0100,1
0100-01010,0100-01-010,3
0100-0101001,0100-01-010-01,4
0100010010,0100-010-010,3
010001,0100-01,2
010001-0101001,0100-01-01-010-01,5
010001010,0100-01-010,3
0100010,0100-010,2
0100010010,0100-010-010,3
01010,01-010,2
010-01010,010-01-010,3
010-01010010,010-01-010-010,4
01001-01010,010-01-01-010,4
01001-01010010,010-01-01-010-010,5
010-010,010-010,2
010101010,01-01-01-010,4
0101010,01-01-010,3
0101001010,01-010-01-010,4
010,010,1
01001,010-01,2
0100110010,010-01-10-010,4
010010,010-010,2
010010010,010-010-010,3
010-0100,010-0100,2
010-010,010-010,2
0101010,01-01-010,3
0101010,01-01-010,3
0101010010,01-01-010-010,4
01010010010,01-010-010-010,4
0101010,01-01-010,3
0101001001010,01-010-010-01-010,5
01010010,01-010-010,3
010101,01-01-01,3
01010101,01-01-01-01,4
010101010,01-01-01-010,4
0101010,01-01-010,3
01010,01-010,2
01010-01010,01-010-01-010,4
01010010,01-010-010,3
0101001010,01-010-01-010,4
01010010010,01-010-010-010,4
010100,01-0100,2
0100,0100,1
0100101,010-01-01,3
0100101010,010-01-01-010,4
0100101010,010-01-01-010,4
010010101010,010-01-01-01-010,5
0100101010,010-01-01-010,4
010010,010-010,2
010010,010-010,2
010010010,010-01-0010,3
010010010,010-010-010,3
010010010100,010-010-01-0100,4
010010010100010,010-010-01-0100-010,5
010010010,010-010-010,3
0100010,0100-010,2
0100,0100,1
0100010010,0100-010-010,3
010010,010-010,2
010010010,010-010-010,3
0100101010,010-01-01-010,4
01001010,010-01-010,3
010010010,010-010-010,3
010010010010,010-010-010-010,4
01001001010,010-010-01-010,4
01001010,010-01-010,3
010010,010-010,2
010010010,010-010-010,3
010010,010-010,2
01010,01-010,2
0101001010,01-010-01-010,4
01001010,010-01-010,3
010010,010-010,2
01001010,010-01-010,3
010010,010-010,2
010010010,010-010-010,3
01001001010,010-010-01-010,4
010010010,010-010-010,3
010010,010-010,2
010010001010,010-0100-01-010,4
01010010,01-010-010,3
0101010,01-01-010,3
0101010010010,01-01-010-010-010,5
0101001010,01-010-01-010,4
