word,syllables
taalluqsizlik,ta-al-luq-siz-lik
taammul,ta-am-mul
taarruz,ta-ar-ruz
taassub,ta-as-sub
taassuf,ta-as-suf
taassufki,ta-as-suf-ki
taassuflaniw,ta-as-suf-la-niw
taassuflaniwlik,ta-as-suf-la-niw-lik
taassuflanmoq,ta-as-suf-lan-moq
taassufomuz,ta-as-su-fo-muz
taassurot,ta-as-su-rot
tab,tab
tabaa,ta-ba-a
tabaalik,ta-ba-a-lik
tabaasozlik,ta-ba-a-soz-lik
tabaddul,ta-bad-dul
tabanuklaniw,ta-ba-nuk-la-niw
tabaq,ta-baq
tabaqa,ta-ba-qa
tabaqalaniw,ta-ba-qa-la-niw
tabaqalanmoq,ta-ba-qa-lan-moq
tabaqalanuv,ta-ba-qa-la-nuv
tabaqalanuvwan,ta-ba-qa-la-nuv-wan
tabaqalanuvwanlik,ta-ba-qa-la-nuv-wan-lik
tabaqalanuvwi,ta-ba-qa-la-nuv-wi
tabaqalawan,ta-ba-qa-la-wan
tabaqalawtirilmoq,ta-ba-qa-law-ti-ril-moq
tabaqalawtirmoq,ta-ba-qa-law-tir-moq
tabaqali,ta-ba-qa-li
tabaqapardoz,ta-ba-qa-par-doz
tabaqasiz,ta-ba-qa-siz
tabaqawilik,ta-ba-qa-wi-lik
tabaqot,ta-ba-qot
tabar,ta-bar
tabargul,ta-bar-gul
tabarruk,ta-bar-ruk
tabarruklanmoq,ta-bar-ruk-lan-moq
tabarrukot,ta-bar-ru-kot
tabarzin,ta-bar-zin
tabas,ta-bas
tabasaranlar,ta-ba-sa-ran-lar
tabassum,ta-bas-sum
tabassumli,ta-bas-sum-li
tabassumomuz,ta-bas-su-mo-muz
tabbasozlik,tab-ba-soz-lik
tabdil,tab-dil
tabel,ta-bel
tabelwi,ta-bel-wi
tabelwilik,ta-bel-wi-lik
u,u
uborwitsa,u-bor-wit-sa
ubudiyat,u-bu-di-yat
ud,ud
udarnik,u-dar-nik
udaywi,u-day-wi
udaywilik,u-day-wi-lik
udda,ud-da
uddaburo,ud-da-bu-ro
uddaburolik,ud-da-bu-ro-lik
uddaburon,ud-da-bu-ron
uddaburonlik,ud-da-bu-ron-lik
uddalamoq,ud-da-la-moq
uddalaw,ud-da-law
uddalawmoq,ud-da-law-moq
uddali,ud-da-li
uddasiz,ud-da-siz
udegeylar,u-de-gey-lar
udli,ud-li
udmurt,ud-murt
udmurtlar,ud-murt-lar
udmurtwunos,ud-murt-wu-nos
udmurtwunoslik,ud-murt-wu-nos-lik
udnavoz,ud-na-voz
udonellidlar,u-do-nel-lid-lar
udoq,u-doq
udum,u-dum
udwi,ud-wi
udwilik,ud-wi-lik
uf,uf
uflamoq,uf-la-moq
uflatiw,uf-la-tiw
ufolog,u-fo-log
ufologiya,u-fo-lo-gi-ya
ufor,u-for
ufori,u-fo-ri
uforwa,u-for-wa
ufq,ufq
ufqiy,uf-qiy
ufuriw,u-fu-riw
ufurmoq,u-fur-moq
ugarit,u-ga-rit
ugleammiakatlar,ug-le-am-mi-a-kat-lar
uglerod,ug-le-rod
uglerodli,ug-le-rod-li
uglevodlar,ug-le-vod-lar
uglevodli,ug-le-vod-li
uglevodorodlar,ug-le-vo-do-rod-lar
uglevodorodli,ug-le-vo-do-rod-li
ugorlar,u-gor-lar
ugorsimonlar,u-gor-si-mon-lar
ugra,ug-ra
uh,uh
uhda,uh-da
uhlamoq,uh-la-moq
uhlaw,uh-law
uhu,u-hu
uhuhlamoq,u-huh-la-moq
uka,u-ka
ukajon,u-ka-jon
ukajonlik,u-ka-jon-lik
ukalik,u-ka-lik
ukamlamoq,u-kam-la-moq
ukamlov,u-kam-lov
ukawa,u-ka-wa
ukaxon,u-ka-xon
ukkilar,uk-ki-lar
ukkizor,uk-ki-zor
uklad,uk-lad
ukol,u-kol
ukpa,uk-pa
ukpar,uk-par
ukparli,uk-par-li
ukparwa,uk-par-wa
ukrain,uk-ra-in
ukrainalik,uk-ra-i-na-lik
ukrainlar,uk-ra-in-lar
ukrainwa,uk-ra-in-wa
ukrainwalamoq,uk-ra-in-wa-la-moq
ukrap,uk-rap
ukrop,uk-rop
uksus,uk-sus
ul,ul
ulagiw,u-la-giw
ulama,u-la-ma
ulamasow,u-la-ma-sow
ulamo,u-la-mo
ulamolik,u-la-mo-lik
ulamoq,u-la-moq
ulaniw,u-la-niw
ulanmoq,u-lan-moq
ulanuv,u-la-nuv
ular,u-lar
ulatilmoq,u-la-til-moq
ulatiw,u-la-tiw
ulatmoq,u-lat-moq
ulattiriw,u-lat-ti-riw
ulattirmoq,u-lat-tir-moq
ulaw,u-law
ulawanlik,u-la-wan-lik
ulawilmoq,u-la-wil-moq
ulawiw,u-la-wiw
ulawmoq,u-law-moq
ulawtiriw,u-law-ti-riw
ulawtirmoq,u-law-tir-moq
ulawuv,u-la-wuv
ulay,u-lay
uleksit,u-lek-sit
ulfat,ul-fat
ulfati,ul-fa-ti
ulfatlawiw,ul-fat-la-wiw
ulfatlawmoq,ul-fat-law-moq
ulfatlawuv,ul-fat-la-wuv
ulfatlik,ul-fat-lik
ulfatwilik,ul-fat-wi-lik
ulfatwunos,ul-fat-wu-nos
ulgi,ul-gi
ulguqilamoq,ul-gu-qi-la-moq
ulguriw,ul-gu-riw
ulguriwmoq,ul-gu-riw-moq
ulgurji,ul-gur-ji
ulgurjisiga,ul-gur-ji-si-ga
ulgurmoq,ul-gur-moq
ulgurmovwi,ul-gur-mov-wi
ulgurtiriw,ul-gur-ti-riw
ulgurtirmoq,ul-gur-tir-moq
ulgurtiw,ul-gur-tiw
ulgurtmoq,ul-gurt-moq
ulgurtuv,ul-gur-tuv
ulgurtuvwi,ul-gur-tuv-wi
ulguruv,ul-gu-ruv
ulguruvwi,ul-gu-ruv-wi
uli,u-li
ulimoq,u-li-moq
ulitiw,u-li-tiw
ulitmoq,u-lit-moq
ulituv,u-li-tuv
uliw,u-liw
uliwmoq,u-liw-moq
ulkan,ul-kan
ulkanlamoq,ul-kan-la-moq
ulkanlawiw,ul-kan-la-wiw
ulkanlawmoq,ul-kan-law-moq
ulkanlik,ul-kan-lik
ulli,ul-li
uloq,u-loq
uloqiw,u-lo-qiw
uloqlamoq,u-loq-la-moq
uloqli,u-loq-li
uloqmoq,u-loq-moq
uloqsiz,u-loq-siz
uloqtiriw,u-loq-ti-riw
uloqtirmoq,u-loq-tir-moq
uloqtiruv,u-loq-ti-ruv
uloquv,u-lo-quv
uloqwi,u-loq-wi
uloqwilik,u-loq-wi-lik
ulor,u-lor
ulotriks,u-lot-riks
ulov,u-lov
ulovli,u-lov-li
ulovsiz,u-lov-siz
ulovsizlik,u-lov-siz-lik
ultimatum,ul-ti-ma-tum
ultimatumwi,ul-ti-ma-tum-wi
ulton,ul-ton
ultraabissal,ult-ra-a-bis-sal
ultraakustik,ult-ra-a-kus-tik
ultraasosli,ult-ra-a-sos-li
ultrabinafwa,ult-ra-bi-naf-wa
ultrafiltr,ult-ra-filtr
ultrafraksiyalaw,ult-raf-rak-si-ya-law
ultragunafwa,ult-ra-gu-naf-wa
ultramarin,ult-ra-ma-rin
ultrametamorfizm,ult-ra-me-ta-mor-fizm
ultramikrob,ult-ra-mik-rob
ultramikrokimyoviy,ult-ra-mik-ro-kim-yo-viy
ultramikroskop,ult-ra-mik-ros-kop
ultramikroskopiya,ult-ra-mik-ros-ko-pi-ya
ultraovoz,ult-ra-o-voz
ultraqattiq,ult-ra-qat-tiq
ultraqisqa,ult-ra-qis-qa
ultraqizil,ult-ra-qi-zil
ultratonoterapiya,ult-ra-to-no-te-ra-pi-ya
ultratovuw,ult-ra-to-vuw
ultratovuwli,ult-ra-to-vuw-li
ultravirus,ult-ra-vi-rus
ultrawinni,ult-ra-win-ni
ultrayuksak,ult-ra-yuk-sak
ulufa,u-lu-fa
ulum,u-lum
ulus,u-lus
ulusbegi,u-lus-be-gi
uluslararo,u-lus-la-ra-ro
uluv,u-luv
uluvwan,u-luv-wan
uluvwi,u-luv-wi
uluw,u-luw
uluwbay,u-luw-bay
uluwdowlik,u-luw-dow-lik
uluwli,u-luw-li
uluwsiz,u-luw-siz
uluwwi,u-luw-wi
ulva,ul-va
ulvadowlar,ul-va-dow-lar
ulviy,ul-viy
ulviyat,ul-vi-yat
uma,u-ma
umaro,u-ma-ro
umaviylar,u-ma-viy-lar
umbalaqawmoq,um-ba-la-qaw-moq
umbaloq,um-ba-loq
umburvoqi,um-bur-vo-qi
umid,u-mid
umidbaxw,u-mid-baxw
umidbaxwlik,u-mid-baxw-lik
umidlaniw,u-mid-la-niw
umidlanmoq,u-mid-lan-moq
umidlantirilmoq,u-mid-lan-ti-ril-moq
umidlantiriw,u-mid-lan-ti-riw
umidlantirmoq,u-mid-lan-tir-moq
umidlanuv,u-mid-la-nuv
umidli,u-mid-li
umidsiz,u-mid-siz
umidsizlaniw,u-mid-siz-la-niw
umidsizlanmoq,u-mid-siz-lan-moq
umidsizlantiriw,u-mid-siz-lan-ti-riw
umidsizlantirmoq,u-mid-siz-lan-tir-moq
umidsizlarwa,u-mid-siz-lar-wa
umidsizlik,u-mid-siz-lik
umidvor,u-mid-vor
umidvorlik,u-mid-vor-lik
umidvorona,u-mid-vo-ro-na
umivalnik,u-mi-val-nik
umlaut,um-la-ut
umma,um-ma
ummat,um-mat
ummatlik,um-mat-lik
ummon,um-mon
umnoqwi,um-noq-wi
umow,u-mow
umr,umr
umra,um-ra
umrbod,umr-bod
umrboqi,umr-bo-qi
umrboqiy,umr-bo-qiy
umrboqiylik,umr-bo-qiy-lik
umrdaroz,umr-da-roz
umrdow,umr-dow
umrdowlik,umr-dow-lik
umrguzaron,umr-gu-za-ron
umrguzaronlik,umr-gu-za-ron-lik
umrli,umr-li
umrlik,umr-lik
umsunmoq,um-sun-moq
umum,u-mum
umumadabiy,u-mu-ma-da-biy
umumadabiyot,u-mu-ma-da-bi-yot
umuman,u-mu-man
umumarab,u-mu-ma-rab
umumarmiya,u-mu-mar-mi-ya
umumaskariy,u-mu-mas-ka-riy
umumbawar,u-mum-ba-war
umumbawariy,u-mum-ba-wa-riy
umumbawariyat,u-mum-ba-wa-ri-yat
umumborliq,u-mum-bor-liq
umumdavlat,u-mum-dav-lat
umumdemokratik,u-mum-de-mok-ra-tik
umumfan,u-mum-fan
umumfilologik,u-mum-fi-lo-lo-gik
umumgrammatik,u-mumg-ram-ma-tik
umumharbiy,u-mum-har-biy
umumhayot,u-mum-ha-yot
umuminsoniy,u-mu-min-so-niy
umuminsoniyat,u-mu-min-so-ni-yat
umumittifoq,u-mu-mit-ti-foq
umumiy,u-mu-miy
umumiyat,u-mu-mi-yat
umumiylawiw,u-mu-miy-la-wiw
umumiylawmoq,u-mu-miy-law-moq
umumiylawtirilmoq,u-mu-miy-law-ti-ril-moq
umumiylawtiriw,u-mu-miy-law-ti-riw
umumiylawtirmoq,u-mu-miy-law-tir-moq
umumiylik,u-mu-miy-lik
umumjahon,u-mum-ja-hon
umumjamiyat,u-mum-ja-mi-yat
umumjamoa,u-mum-ja-mo-a
umumkomanda,u-mum-ko-man-da
umumlawgan,u-mum-law-gan
umumlawma,u-mum-law-ma
umumlawmoq,u-mum-law-moq
umumlawtirilmoq,u-mum-law-ti-ril-moq
umumlawtiriw,u-mum-law-ti-riw
umumlawtirma,u-mum-law-tir-ma
umumlawtirmoq,u-mum-law-tir-moq
umumlawtiruv,u-mum-law-ti-ruv
umumlawtiruvwi,u-mum-law-ti-ruv-wi
umummadaniy,u-mum-ma-da-niy
umummadaniyat,u-mum-ma-da-ni-yat
umummajburiy,u-mum-maj-bu-riy
umummanfaat,u-mum-man-fa-at
umummazmun,u-mum-maz-mun
umummillat,u-mum-mil-lat
umummilliy,u-mum-mil-liy
umummuwtarak,u-mum-muw-ta-rak
umumnazariy,u-mum-na-za-riy
umumnorma,u-mum-nor-ma
umumpartiyaviy,u-mum-par-ti-ya-viy
umumqabul,u-mum-qa-bul
umumrespublika,u-mum-res-pub-li-ka
umumsivilizatsiya,u-mum-si-vi-li-zat-si-ya
umumsiyosiy,u-mum-si-yo-siy
umumsohaviy,u-mum-so-ha-viy
umumtalim,u-mum-ta-lim
umumtarix,u-mum-ta-rix
umumtil,u-mum-til
umumwahar,u-mum-wa-har
umumxalq,u-mum-xalq
umumxalqiy,u-mum-xal-qiy
umumxarakter,u-mum-xa-rak-ter
umumzavod,u-mum-za-vod
umurtqa,u-murt-qa
umurtqalar,u-murt-qa-lar
umurtqalararo,u-murt-qa-la-ra-ro
umurtqalilar,u-murt-qa-li-lar
umurtqasizlar,u-murt-qa-siz-lar
umurvoqi,u-mur-vo-qi
un,un
unabi,u-na-bi
unaganlik,u-na-gan-lik
unamoq,u-na-moq
unaqa,u-na-qa
unaqawi,u-na-qa-wi
unatilmoq,u-na-til-moq
unatiw,u-na-tiw
unatmoq,u-nat-moq
unattirilmoq,u-nat-ti-ril-moq
unattiriw,u-nat-ti-riw
unattirmoq,u-nat-tir-moq
unattiruv,u-nat-ti-ruv
unatuv,u-na-tuv
unaw,u-naw
unawilmoq,u-na-wil-moq
unawiw,u-na-wiw
unawmoq,u-naw-moq
unawtirilmoq,u-naw-ti-ril-moq
unawtiriw,u-naw-ti-riw
unawtirmoq,u-naw-tir-moq
unawtiruv,u-naw-ti-ruv
unawuv,u-na-wuv
unda,un-da
undalganlik,un-dal-gan-lik
undaliw,un-da-liw
undalma,un-dal-ma
undalmoq,un-dal-moq
undamoq,un-da-moq
undan,un-dan
undaw,un-daw
undawiw,un-da-wiw
undawmoq,un-daw-moq
unday,un-day
undayroq,un-day-roq
undayroqda,un-day-roq-da
undayroqdan,un-day-roq-dan
undayveriw,un-day-ve-riw
undayvermoq,un-day-ver-moq
undetsima,un-det-si-ma
undirganlik,un-dir-gan-lik
undirilgan,un-di-ril-gan
undirilmoq,un-di-ril-moq
undiriw,un-di-riw
undirma,un-dir-ma
undirmoq,un-dir-moq
undirtiriw,un-dir-ti-riw
undirtirmoq,un-dir-tir-moq
undiruv,un-di-ruv
undiruvwi,un-di-ruv-wi
undoq,un-doq
undov,un-dov
undovlar,un-dov-lar
undovwi,un-dov-wi
undovwilik,un-dov-wi-lik
undow,un-dow
undowlar,un-dow-lar
unifikator,u-ni-fi-ka-tor
unifikatorlik,u-ni-fi-ka-tor-lik
unifikatsiya,u-ni-fi-kat-si-ya
unifikatsiyalamoq,u-ni-fi-kat-si-ya-la-moq
unifikatsiyalawtiriw,u-ni-fi-kat-si-ya-law-ti-riw
unifikatsiyalawtirmoq,u-ni-fi-kat-si-ya-law-tir-moq
unifikatsiyawi,u-ni-fi-kat-si-ya-wi
unifikatsiyawilik,u-ni-fi-kat-si-ya-wi-lik
unikal,u-ni-kal
uniki,u-ni-ki
unikum,u-ni-kum
union,u-ni-on
unionist,u-ni-o-nist
unionistlik,u-ni-o-nist-lik
unionizm,u-ni-o-nizm
uniqutbiy,u-ni-qut-biy
uniqutbiylik,u-ni-qut-biy-lik
unison,u-ni-son
unitar,u-ni-tar
unitarizm,u-ni-ta-rizm
unitarlik,u-ni-tar-lik
unitilmoq,u-ni-til-moq
univermag,u-ni-ver-mag
universal,u-ni-ver-sal
universalist,u-ni-ver-sa-list
universaliyalar,u-ni-ver-sa-li-ya-lar
universalizm,u-ni-ver-sa-lizm
universallaw,u-ni-ver-sal-law
universallik,u-ni-ver-sal-lik
universalwi,u-ni-ver-sal-wi
universam,u-ni-ver-sam
universiada,u-ni-ver-si-a-da
universitet,u-ni-ver-si-tet
uniwwa,u-niw-wa
unli,un-li
unlilar,un-li-lar
unmaganlik,un-ma-gan-lik
unmaslik,un-mas-lik
unmoq,un-moq
unnamoq,un-na-moq
unniqmoq,un-niq-moq
unobi,u-no-bi
uns,uns
unsiya,un-si-ya
unsiz,un-siz
unsizlik,un-siz-lik
unsur,un-sur
unsuriy,un-su-riy
unterton,un-ter-ton
unum,u-num
unumdor,u-num-dor
unumdorlik,u-num-dor-lik
unumli,u-num-li
unumlilik,u-num-li-lik
unumsiz,u-num-siz
unumsizlik,u-num-siz-lik
unut,u-nut
unutgan,u-nut-gan
unutganlik,u-nut-gan-lik
unutilmoq,u-nu-til-moq
unutiw,u-nu-tiw
unutmaslik,u-nut-mas-lik
unutmoq,u-nut-moq
unutmoqlik,u-nut-moq-lik
unuttiriw,u-nut-ti-riw
unuttirmoq,u-nut-tir-moq
unutuv,u-nu-tuv
unutuvwan,u-nu-tuv-wan
unutuvwanlik,u-nu-tuv-wan-lik
unuv,u-nuv
unuvwan,u-nuv-wan
unuvwanlik,u-nuv-wan-lik
unvon,un-von
unvonli,un-von-li
unvonsiz,un-von-siz
unwa,un-wa
unwalar,un-wa-lar
unwalik,un-wa-lik
unwunos,un-wu-nos
upa,u-pa
upakovka,u-pa-kov-ka
upakovkawi,u-pa-kov-ka-wi
upali,u-pa-li
upaniwadlar,u-pa-ni-wad-lar
upor,u-por
upqun,up-qun
uqa,u-qa
uqalamoq,u-qa-la-moq
uqalaniw,u-qa-la-niw
uqalanmoq,u-qa-lan-moq
uqalatiw,u-qa-la-tiw
uqalatmoq,u-qa-lat-moq
uqalatuv,u-qa-la-tuv
uqalaw,u-qa-law
uqalawmoq,u-qa-law-moq
uqali,u-qa-li
uqalov,u-qa-lov
uqalovwi,u-qa-lov-wi
uqmas,uq-mas
uqmaslik,uq-mas-lik
uqmoq,uq-moq
uqmoqlik,uq-moq-lik
uqtirilmoq,uq-ti-ril-moq
uqtiriw,uq-ti-riw
uqtirmoq,uq-tir-moq
uqtiruv,uq-ti-ruv
uqubat,u-qu-bat
uqubatli,u-qu-bat-li
uquv,u-quv
uquvli,u-quv-li
uquvlilik,u-quv-li-lik
uquvsiz,u-quv-siz
uquvsizlik,u-quv-siz-lik
ura,u-ra
uran,u-ran
uraninit,u-ra-ni-nit
urartlar,u-rart-lar
uratlar,u-rat-lar
uraturiya,u-ra-tu-ri-ya
uravermoq,u-ra-ver-moq
urbanizatsiya,ur-ba-ni-zat-si-ya
urbanizm,ur-ba-nizm
urdiriw,ur-di-riw
urdirmoq,ur-dir-moq
urdirtirmoq,ur-dir-tir-moq
urdirtmoq,ur-dirt-moq
urdiruv,ur-di-ruv
urdu,ur-du
uremiya,u-re-mi-ya
uretanlar,u-re-tan-lar
ureter,u-re-ter
uretra,u-ret-ra
uretrit,u-ret-rit
uretroskop,u-ret-ros-kop
uretroskopiya,u-ret-ros-ko-pi-ya
urf,urf
urfiy,ur-fiy
urfon,ur-fon
urganjiylar,ur-gan-jiy-lar
urgutnusxa,ur-gut-nus-xa
uriliw,u-ri-liw
urilma,u-ril-ma
urilmoq,u-ril-moq
uriniw,u-ri-niw
uriniwmoq,u-ri-niw-moq
urinma,u-rin-ma
urinmoq,u-rin-moq
urintiriw,u-rin-ti-riw
urintirmoq,u-rin-tir-moq
urinwoq,u-rin-woq
urinwoqlik,u-rin-woq-lik
uriw,u-riw
uriwganlik,u-riw-gan-lik
uriwiw,u-ri-wiw
uriwiwlik,u-ri-wiw-lik
uriwiwmoq,u-ri-wiw-moq
uriwlik,u-riw-lik
uriwmawoq,u-riw-ma-woq
uriwmoq,u-riw-moq
uriwqoq,u-riw-qoq
uriwqoqlik,u-riw-qoq-lik
uriwtiriw,u-riw-ti-riw
uriwtirmoq,u-riw-tir-moq
uriwtiruv,u-riw-ti-ruv
urkaltak,ur-kal-tak
urketti,ur-ket-ti
urmoq,ur-moq
urna,ur-na
urnamoq,ur-na-moq
urobakteriyalar,u-ro-bak-te-ri-ya-lar
urobilin,u-ro-bi-lin
urodan,u-ro-dan
urografiya,u-rog-ra-fi-ya
urolog,u-ro-log
urologik,u-ro-lo-gik
urologiya,u-ro-lo-gi-ya
urometr,u-ro-metr
uron,u-ron
uronli,u-ron-li
urotropin,u-rot-ro-pin
urpoq,ur-poq
urpoqlik,ur-poq-lik
urt,urt
urtilmoq,ur-til-moq
urtinmoq,ur-tin-moq
urtkiw,urt-kiw
urtmoq,urt-moq
urttirmoq,urt-tir-moq
urtuk,ur-tuk
urugvayliklar,u-rug-vay-lik-lar
uruw,u-ruw
uruwboz,u-ruw-boz
uruwbozlik,u-ruw-boz-lik
uruwli,u-ruw-li
uruwqoq,u-ruw-qoq
uruwqoqlik,u-ruw-qoq-lik
uruwsiz,u-ruw-siz
uruwtirmoq,u-ruw-tir-moq
urvoq,ur-voq
urwiganlik,ur-wi-gan-lik
urwimoq,ur-wi-moq
urwitiliw,ur-wi-ti-liw
urwitilmoq,ur-wi-til-moq
urwitiw,ur-wi-tiw
urwitmoq,ur-wit-moq
urwiw,ur-wiw
urwuq,ur-wuq
urwuqbow,ur-wuq-bow
urwuqli,ur-wuq-li
urwuqsimon,ur-wuq-si-mon
uryon,ur-yon
uskuna,us-ku-na
uskunalamoq,us-ku-na-la-moq
uskunalanmoq,us-ku-na-lan-moq
uskunalaw,us-ku-na-law
uskunalawtirilmoq,us-ku-na-law-ti-ril-moq
uskunalawtirmoq,us-ku-na-law-tir-moq
uskunali,us-ku-na-li
uskunasiz,us-ku-na-siz
uskunasoz,us-ku-na-soz
uskunasozlik,us-ku-na-soz-lik
uslub,us-lub
uslubiy,us-lu-biy
uslubiyat,us-lu-bi-yat
uslubiyatwi,us-lu-bi-yat-wi
uslubiylik,us-lu-biy-lik
uslubwunos,us-lub-wu-nos
uslubwunoslik,us-lub-wu-nos-lik
usmoniya,us-mo-ni-ya
usmonli,us-mon-li
usmonlilar,us-mon-li-lar
usmonliwa,us-mon-li-wa
ust,ust
usta,us-ta
ustabowi,us-ta-bo-wi
ustabuzar,us-ta-bu-zar
ustabuzarmon,us-ta-bu-zar-mon
ustabuzarmonlik,us-ta-bu-zar-mon-lik
ustakor,us-ta-kor
ustakorlik,us-ta-kor-lik
ustalik,us-ta-lik
ustama,us-ta-ma
ustanovka,us-ta-nov-ka
ustara,us-ta-ra
ustaralamoq,us-ta-ra-la-moq
ustaraqayroq,us-ta-ra-qay-roq
ustarasit,us-ta-ra-sit
ustav,us-tav
ustavli,us-tav-li
ustavsiz,us-tav-siz
ustawilik,us-ta-wi-lik
ustaxona,us-ta-xo-na
ustazoda,us-ta-zo-da
ustida,us-ti-da
ustidan,us-ti-dan
ustki,ust-ki
ustkiyim,ust-ki-yim
ustlik,ust-lik
ustod,us-tod
ustodlarwa,us-tod-lar-wa
ustodlik,us-tod-lik
ustodona,us-to-do-na
ustomon,us-to-mon
ustomonlik,us-to-mon-lik
ustoz,us-toz
ustozlik,us-toz-lik
ustqatlam,ust-qat-lam
ustqurma,ust-qur-ma
ustqurmali,ust-qur-ma-li
ustquyma,ust-quy-ma
ustquymali,ust-quy-ma-li
ustquymasiz,ust-quy-ma-siz
ustritsalar,ust-rit-sa-lar
ustun,us-tun
ustunbop,us-tun-bop
ustunlik,us-tun-lik
ustunsimon,us-tun-si-mon
ustunwa,us-tun-wa
ustunwali,us-tun-wa-li
usturlab,us-tur-lab
ustuvona,us-tu-vo-na
ustuvor,us-tu-vor
ustuvorlik,us-tu-vor-lik
ustuxon,us-tu-xon
ustuxonli,us-tu-xon-li
ustuxonpora,us-tu-xon-po-ra
ustxat,ust-xat
usul,u-sul
usuliyat,u-su-li-yat
usulli,u-sul-li
usulsiz,u-sul-siz
usulwi,u-sul-wi
usulwilik,u-sul-wi-lik
usunlar,u-sun-lar
util,u-til
utilitarist,u-ti-li-ta-rist
utilitarizm,u-ti-li-ta-rizm
utilizator,u-ti-li-za-tor
utilizatsiya,u-ti-li-zat-si-ya
utilmoq,u-til-moq
utilwi,u-til-wi
utmoq,ut-moq
utopik,u-to-pik
utopiklik,u-to-pik-lik
utopist,u-to-pist
utopiya,u-to-pi-ya
utopizm,u-to-pizm
utorid,u-to-rid
uturgurlar,u-tur-gur-lar
uv,uv
uva,u-va
uvada,u-va-da
uvadaband,u-va-da-band
uvadafuruw,u-va-da-fu-ruw
uvadafuruwlik,u-va-da-fu-ruw-lik
uvadalaniw,u-va-da-la-niw
uvadalanmoq,u-va-da-lan-moq
uvadawi,u-va-da-wi
uvadawilik,u-va-da-wi-lik
uvadaxona,u-va-da-xo-na
uval,u-val
uvalamoq,u-va-la-moq
uvalaniw,u-va-la-niw
uvalanmoq,u-va-lan-moq
uvalanuv,u-va-la-nuv
uvalanuvwan,u-va-la-nuv-wan
uvalanuvwanlik,u-va-la-nuv-wan-lik
uvalatiw,u-va-la-tiw
uvalatmoq,u-va-lat-moq
uvalaw,u-va-law
uvalawmoq,u-va-law-moq
uvali,u-va-li
uvalik,u-va-lik
uvaliw,u-va-liw
uvallo,u-val-lo
uvalmoq,u-val-moq
uvaltiriw,u-val-ti-riw
uvaltirmoq,u-val-tir-moq
uvaluv,u-va-luv
uvaluvwan,u-va-luv-wan
uvarovit,u-va-ro-vit
uvat,u-vat
uvatariq,u-va-ta-riq
uvatdow,u-vat-dow
uvatilmoq,u-va-til-moq
uvatiw,u-va-tiw
uvatmoq,u-vat-moq
uvatuv,u-va-tuv
uvaysiya,u-vay-si-ya
uveliwitel,u-ve-li-wi-tel
uvertyura,u-vert-yu-ra
uvertyurawi,u-vert-yu-ra-wi
uviwmoq,u-viw-moq
uviz,u-viz
uvlamoq,uv-la-moq
uvlaw,uv-law
uvlawmoq,uv-law-moq
uvlov,uv-lov
uvlovwi,uv-lov-wi
uvol,u-vol
uvologiya,u-vo-lo-gi-ya
uvoq,u-voq
uvoqlamoq,u-voq-la-moq
uvoqlaniw,u-voq-la-niw
uvoqlanmoq,u-voq-lan-moq
uvoqlatiw,u-voq-la-tiw
uvoqlatmoq,u-voq-lat-moq
uvoqlaw,u-voq-law
uvoqlawmoq,u-voq-law-moq
uvoqlik,u-voq-lik
uvoqqina,u-voq-qi-na
uvra,uv-ra
uvuldiriq,u-vul-di-riq
uvullamoq,u-vul-la-moq
uvullaw,u-vul-law
uvullawmoq,u-vul-law-moq
uvullov,u-vul-lov
uvun,u-vun
uvuq,u-vuq
uvuwiw,u-vu-wiw
uvuwmoq,u-vuw-moq
uvuwtiriw,u-vuw-ti-riw
uvuwtirmoq,u-vuw-tir-moq
uvuwtiruv,u-vuw-ti-ruv
uvuwuv,u-vu-wuv
uvvalo,uv-va-lo
uvvos,uv-vos
uw,uw
uwa,u-wa
uwak,u-wak
uwala,u-wa-la
uwalatoy,u-wa-la-toy
uwalganlik,u-wal-gan-lik
uwaliw,u-wa-liw
uwalmoq,u-wal-moq
uwar,u-war
uwarbaliqlar,u-war-ba-liq-lar
uwarbaqalar,u-war-ba-qa-lar
uwarlik,u-war-lik
uwastka,u-wast-ka
uwastkovoy,u-wast-ko-voy
uwatilmoq,u-wa-til-moq
uwatiq,u-wa-tiq
uwatiqli,u-wa-tiq-li
uwatiw,u-wa-tiw
uwatkiw,u-wat-kiw
uwatmoq,u-wat-moq
uwattiriw,u-wat-ti-riw
uwattirmoq,u-wat-tir-moq
uwatuv,u-wa-tuv
uwayri,u-way-ri
uwbarg,uw-barg
uwbu,uw-bu
uwburwak,uw-bur-wak
uwburwaksimon,uw-bur-wak-si-mon
uwhad,uw-had
uwinmoq,u-win-moq
uwinqiramoq,u-win-qi-ra-moq
uwinwi,u-win-wi
uwirilmoq,u-wi-ril-moq
uwirim,u-wi-rim
uwirinmoq,u-wi-rin-moq
uwiriq,u-wi-riq
uwiriw,u-wi-riw
uwiriwmoq,u-wi-riw-moq
uwirma,u-wir-ma
uwirmoq,u-wir-moq
uwirtiriw,u-wir-ti-riw
uwirtirmoq,u-wir-tir-moq
uwiruv,u-wi-ruv
uwiw,u-wiw
uwiwiw,u-wi-wiw
uwiwmawoq,u-wiw-ma-woq
uwiwmoq,u-wiw-moq
uwlagiw,uw-la-giw
uwlamoq,uw-la-moq
uwlamwi,uw-lam-wi
uwlaniw,uw-la-niw
uwlanma,uw-lan-ma
